Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
cigl_1790,-0.3340230159049149,0.05640101206587483,-0.4416549117634671,-0.22054066330153646,3.1749368432534533e-9,***
cigl_1800,-0.3606375712081835,0.07048988163903383,-0.5017191648143496,-0.2201732938302216,3.118172133943207e-7,***
cor_1730,-0.30653270014412426,0.026600207981879953,-0.3514009002933298,-0.2457777798501661,1.0021844668570697e-30,***
cor_1740,-0.2940265171048546,0.020925574924573788,-0.3298539398905908,-0.2475120839799724,7.588913173748987e-45,***
cor_1750,-0.28152033406558497,0.01668747910866227,-0.3091414921263873,-0.2456287403607954,7.460226216733089e-64,***
cor_1760,-0.2690141510263149,0.015144235996362936,-0.29612086451587877,-0.23667297344869373,1.3559192012210803e-70,***
cor_1770,-0.2565079679870452,0.017044279411533848,-0.2907740663868259,-0.22198407412715376,3.478271874254265e-51,***
cor_1780,-0.24400178494777514,0.021493038157430096,-0.28822842149368855,-0.20159689695624103,7.199271535009808e-30,***
cor_1790,-0.2314956019085055,0.02727045231836946,-0.28812836336410347,-0.18013729252941096,2.086377142256088e-17,***
cor_1800,-0.2189894188692354,0.03369997183817199,-0.29033126100305356,-0.15770293249141448,8.128249806405372e-11,***
crudel_1730,-0.32274556555328227,0.03689422442667183,-0.39638255604185535,-0.24641801838475805,2.1743389467609615e-18,***
crudel_1740,-0.3087930745104095,0.02851371245005974,-0.36578113472136653,-0.2539864901832133,2.4914872397733043e-27,***
crudel_1750,-0.2948405834675363,0.022345805866789335,-0.3400793363829507,-0.25299616247331175,9.444357892210773e-40,***
crudel_1760,-0.2808880924246635,0.020496183120285182,-0.3234202342148748,-0.24351624374332922,9.55410435550304e-43,***
crudel_1770,-0.2669356013817903,0.023985563276203714,-0.31762946133652736,-0.22014672494084775,9.063534743395478e-29,***
crudel_1780,-0.2529831103389175,0.03106406620785119,-0.31913643878335,-0.1925013798870123,3.826983733616269e-16,***
crudel_1790,-0.2390306192960443,0.03986352234270367,-0.3198535343032807,-0.1612635124522545,2.0195808932031256e-9,***
crudel_1800,-0.22507812825317153,0.04947403216113671,-0.32799134506193334,-0.13037082208617537,5.379409949090799e-6,***
debell_1730,-0.18503577702726304,0.0794234560838307,-0.34058625001416293,-0.02282473920988444,0.01982004723899888,*
debell_1740,-0.16301593828713523,0.06451071518721167,-0.287593521006535,-0.03310079885391685,0.011505490336244786,*
debell_1750,-0.14099609954700743,0.053327471731031445,-0.2422981294023113,-0.039212098856461076,0.008194053506430805,**
debell_1760,-0.11897626080687962,0.048524694518105094,-0.21088700257584497,-0.024524109280829123,0.014211584805936027,*
debell_1770,-0.09695642206675181,0.05190484162888788,-0.20078449166748036,6.331855624263719e-4,0.061766964195455486,.
debell_1780,-0.074936583326624,0.06214675422383292,-0.19476089606382282,0.04760069616032437,0.22789444744155754,
