Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
dì_1730,1.5012406408071577,6.870177372510185,-11.993692658249131,15.203332335416574,0.8270274378137449,
dì_1740,1.5607644503359648,4.700334211228148,-7.691320086011177,10.903857720433875,0.7398485362461145,
dì_1750,1.6202882598647737,2.558019737971675,-3.384008591654657,6.687096839758229,0.526462624260229,
dì_1760,1.6798120693935825,0.7418267840835849,0.20323383472658244,3.101948805262576,0.023547908784853466,*
dì_1770,1.7393358789223896,2.0282178606932475,-2.160412060301954,5.563088659549137,0.39113073954147687,
dì_1780,1.7988596884511985,4.151330764755631,-6.213371939091175,9.817956686091721,0.6647814282266487,
dì_1790,1.8583834979800056,6.317431856498196,-10.497272774818565,14.060492765212313,0.76862986990093,
dì_1800,1.9179073075088144,8.493695433656073,-14.755188230351514,18.307168643721013,0.8213541494030087,
fat_1730,2.2379618845432274,0.11339653063433297,2.018424325716822,2.458763954575574,1.064254436007009e-86,***
fat_1740,2.279128252440403,0.08539060113878814,2.110694169238078,2.440799176571745,6.047877039390688e-157,***
fat_1750,2.3202946203375774,0.0628458992909918,2.182722126839585,2.430430917473342,2.1765915111255755e-298,***
fat_1760,2.361460988234753,0.05322527636802681,2.2379117088979528,2.444636644353439,0,***
fat_1770,2.4026273561319273,0.06278155559654172,2.248482651034628,2.5018175290511273,0,***
fat_1780,2.4437937240291028,0.08529588556137958,2.2388743213110613,2.5865562274178844,1.5675418571211028e-180,***
fat_1790,2.4849600919262773,0.11328955448843346,2.217792594590742,2.6713607532833716,1.2152442059141298e-106,***
fat_1800,2.5261264598234527,0.14359292778749583,2.2021651408212217,2.759545411509412,2.8230617312548735e-69,***
fedel_1730,2.335919104074898,0.1069830869744595,2.130551627986185,2.5487550103753307,1.0919947527651014e-105,***
fedel_1740,2.339279409320361,0.08107064450418812,2.1876726253478553,2.4921086055809143,4.407421399599385e-183,***
fedel_1750,2.3426397145658235,0.06213222197756048,2.222568860829217,2.462659687726403,0,***
fedel_1760,2.346000019811287,0.05752626983577139,2.2311847560533504,2.4514889164406375,0,***
fedel_1770,2.3493603250567494,0.0701357650587191,2.206936170225197,2.481871755646521,5.272407276639091e-246,***
fedel_1780,2.3527206303022123,0.09321842342225294,2.1606359966558655,2.5334326900673885,1.5035098764527305e-140,***
fedel_1790,2.3560809355476753,0.12091823061926495,2.1104955389101043,2.6020380685700775,1.4743617798578226e-84,***
fedel_1800,2.359441240793138,0.15071050936368632,2.051427855185884,2.6591689228983677,3.0493596855126196e-55,***
fid_1730,2.419322665789517,0.1118141338054517,2.224849115454549,2.646197250000452,8.057435095416432e-104,***
fid_1740,2.364698901296549,0.08707741893428608,2.21543479280906,2.537659812295046,2.1344762733063445e-162,***
fid_1750,2.310075136803583,0.06928472513788678,2.1875408403349264,2.451247661392246,9.588474710804482e-244,***
fid_1760,2.255451372310617,0.06446773818112074,2.1410185145200336,2.3906826612346532,3.7074329220610396e-268,***
fid_1770,2.200827607817649,0.07516398921377308,2.055735936649334,2.3438541734616063,1.845586061885147e-188,***
fid_1780,2.146203843324683,0.09633784906488474,1.947960843441653,2.333086487996388,6.054581160583312e-110,***
fid_1790,2.091580078831715,0.12267908106091467,1.8409958578857175,2.325790776458936,3.5435542932221655e-65,***
fid_1800,2.036956314338749,0.15151617925830266,1.7271504875664092,2.3246417914617643,3.347001609908773e-41,***
